Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m),Depth × Width,Moisture × Bulk Density,Humidity × Bulk Density,Angle × Depth
-0.505099861585113,-0.8477109665835582,0,-0.1587602731365757,-0.8830954341544579,0.5025274291090833,0.12454269348779291,-0.8367403805205598,-0.11371004633938102,4.25,-0.019772432035286832,0.4281786918855376,0.09639325329261787,0.14020047233202465
0.46536113913382743,0.6956535906477342,1,0.9155804435936707,0.09783913640218693,0.37110999935048145,0.4534308210750161,-0.4293743715828122,-0.6980854832739108,4.25,0.4151523922989056,0.3237301473863669,-0.4856256730185549,0.08957959990793597
0.7356378720707297,-0.8238271816912139,1,-0.4297229565370302,0.26086888156522114,-0.2160125212881904,0.9019604586743235,-0.4346820684988556,-0.015827161301598263,4.25,-0.3875931149810261,-0.606038474893351,0.013038845689267942,-0.1121013470547152
0.6840321083936284,0.6538021697350729,0,0.07058353800701639,0.9072094963839579,-0.24376528674957215,-0.31803759849641816,0.8797880439386461,-0.312844804063438,4.168032371,-0.02244821892113215,0.4472216766362108,-0.2045386116870195,0.06403405596834329
-0.19313234226802153,-0.2887536838113203,0,0.5011302588130218,-0.8830954341544579,-0.6923168593868144,0.5428457618959782,-0.2040288692035682,0.009999828645415028,4.25,0.27203643715448356,0.05576767529299999,-0.0028874873588455546,-0.4425458434744213
0.35560973814102825,0.21155267330388272,0,-0.9048017481616495,0.03600800489721325,0.49969895140483567,-0.8165700325623142,0.11597716588274867,-0.20732214371823265,1.95,0.7388339929587969,0.07523019075662823,-0.043859553738683894,-0.032580105778811784
-0.5824537964489831,-0.702460078323277,0,0.820690326637909,-0.7870606764527862,0.19257580659411164,0.7414450119354855,-0.6226700051874091,0.2965806140196748,4.25,0.6084967490293819,0.4091505394732427,-0.20833604135342632,-0.6459330836418907
-0.4038687106727072,-0.8750225086089335,1,-0.22394144235899763,-0.6859698627311508,-0.8322231307859732,0.5580288427684758,-0.9157279593445311,0.6022279760057327,4.25,-0.12496578392749476,0.35339421236148777,-0.5269630343190169,0.1536170804748175
0.817957508097304,-0.5769936206916325,0,0.7570159230285839,0.231596392944641,-0.2492542896712389,0.040888268718807456,-0.34002374979603167,0.7647879256492762,4.25,0.0309530704852088,-0.4719562641689688,-0.4412777542816189,0.17532215717507801
-0.8953642107115546,-0.7522742781787654,0,-0.9048017481616495,-0.5217868651710088,0.7989157102021602,0.6435971400713343,0.2602879988576537,0.479889997503927,4.25,-0.5823278174483812,0.6735594653201347,-0.3610089014774762,0.4721136677745157
-0.824465574448101,-0.38503086358816474,1,-0.7136145924142656,0.5074042051559134,-0.10103148480771533,0.333451078080267,0.3654402371011196,-0.27820015247087987,3.872919077,-0.23795555517434722,0.31744469212846466,0.10711564495622197,-0.3620910450516216
-0.576575546232518,0.016887384472628362,0,-0.3540824643102169,0.04018702439937434,-0.3552405597651614,0.10367425441147526,0.49027407194484496,-0.0948240153049709,4.25,-0.036709235487539536,-0.009736852926744241,-0.0016013296036934395,-0.014229520632625281
-0.8953642107115546,0.16488990567313067,0,-0.30746576116889296,-0.5483411511473798,0.2807584839228084,0.8946043933354859,0.7041291492717958,0.2845623137970917,4.25,-0.27506022074193087,-0.14763652024732532,0.04692145308013026,0.16859612941775612
-0.6301546969704053,0.5650795124675,0,0.7136731480915878,-0.0003895951712923422,-0.5984951967889497,-0.7438714141868829,-0.7879017575744508,-0.5435336671864425,4.25,-0.530881053938094,-0.3560875089431418,-0.3071397396633873,-0.0002780436123774872
0.18334428268415964,0.2991703791737332,1,-0.9048017481616495,-0.8830954341544579,0.041442121256475395,0.9019604586743235,-0.8536485318247056,0.40231348691259256,3.646482558,-0.8160953997812112,0.054851178569956166,0.12036027842634706,0.7990262926165244
-0.1440293917667699,0.204685990626259,1,0.2935300974439585,0.7332148660331652,0.3320974742697268,-0.6953285517093476,0.5579816907405828,0.3003108552831058,3.121421284,-0.20409985753881135,-0.02948079873307885,0.06146942490944162,0.215220631074074
0.8105354415935372,-0.18728058090018207,0,-0.7427874697366657,-0.8830954341544579,0.7018123644964385,-0.04104502696101118,-0.14680741759590432,0.3134551287345051,3.012324193,0.030487731721642715,-0.15179754834182324,-0.05870405859553947,0.6559522230715921
0.6581522506921155,-0.06385314190518976,0,0.6637099479960542,-0.8830954341544579,0.377937028385671,-0.5407112539291831,0.8772615546843701,-0.3207810015676844,4.25,-0.35887543822621937,-0.04202508905866367,0.020482874813590252,-0.5861192246782082
-0.3052828458452978,-0.18183059505875201,1,0.5729611305244436,0.23366549609339074,-0.2365957288786985,-0.4593581277072506,0.8699880100182656,0.2056683068900054,4.25,-0.26319435216673803,0.05550976152127976,-0.03739679062653571,0.13388124680622412
-0.4721811178797268,0.6691480398010637,1,0.006518244175211098,0.9072094963839579,0.5281239941254852,0.2635693540763717,-0.7357755152156927,-0.5869005247205131,4.25,0.0017180094069724613,-0.3159590694602942,-0.3927233356749471,0.005913413015500927
-0.22856260186208663,-0.5490109043930409,1,-0.5773692018319517,0.7196809348290449,0.7886214256319789,-0.9027314123808027,0.36480798980418994,-0.6026719719991895,1.95,0.5212093150349345,0.1254833607587307,0.33087348439961245,-0.41552160691591855
0.1980368339341164,-0.9067728350626614,0,0.2800803418633327,-0.48112238897692217,-0.05038992507103491,0.8840518094389291,-0.8850601777160793,0.5333330912059037,4.25,0.24760553301255311,-0.17957442135327217,-0.4836119591455102,-0.1347529231827597
-0.4546793930135141,0.2893800103205839,1,-0.692077605730366,-0.5911826364728401,-0.9089531096360389,-0.44387498152734,-0.211574680764111,-0.23004301746405637,2.333378515,0.3071959344590519,-0.13157512744280755,-0.0665698507679269,0.4091442635994885
0.2666118992976935,-0.6038097727742602,1,-0.6234393158644377,0.26271202147647593,0.7537516008087164,-0.4581149808993328,0.6661723494239221,0.09386247029695603,2.219748553,0.28560689027912994,-0.16098287033385425,-0.05667507686203577,-0.1637850029386576
-0.1683628864778144,0.7645628142402264,1,0.26421338259421806,0.6534768160477595,-0.6733542132936092,0.7290228944112545,-0.09632508229290383,-0.4004328731420321,4.25,0.192617604921025,-0.12872400229908554,-0.3061560844037716,0.17265732001487816
0.12056163349538311,0.7027384428969567,0,0.9155804435936707,-0.262283285979287,-0.7513769040996341,0.5307199737422886,-0.9157279593445311,-0.5120799545359486,4.25,0.48591682898298594,0.08472329459565911,-0.3598582698893369,-0.2401414473241212
-0.11424885819126054,-0.8540116669978021,1,0.8016253071406871,-0.1225490218431304,-0.38964570012253275,0.34369183337358494,-0.5381642110202172,0.5556007610651323,4.25,0.2755120714898459,0.09756985783651391,-0.4744895321424812,-0.0982383972747902
-0.4011988923768933,-0.7949886765303656,0,0.19594695294006834,-0.7525928308528683,-0.24542403874657487,-0.711546744652824,-0.8464835067437742,0.5836942469222419,3.478476653,-0.13942541648914572,0.31894857647615504,-0.46403031685910157,-0.1474682720101598
0.9214505409332693,-0.02134223748416886,0,0.08501613169092867,-0.6783533862274089,0.5911072948153056,0.5403220919965278,-0.20191151903407606,0.6663278512716825,4.25,0.045936094128694885,-0.019665816274513692,-0.014220927244156197,-0.0576709808164968
0.5490977166101495,0.20560998390822352,0,0.9155804435936707,0.14786282579711613,-0.22707421472432174,-0.2808898119076931,0.37577087883490434,0.7019689321035231,4.25,-0.25717721858738835,0.11289997267625512,0.14433182083387822,0.13538031163433725
-0.7138576428403439,-0.4596479165723216,0,0.1030274650959775,-0.7781102660407463,-0.905968933846167,0.9019604586743235,0.30299249050450644,-0.1675943022498217,4.25,0.09292669967402073,0.32812317826079257,0.0770343718585225,-0.08016672827533476
0.7615080169532459,0.41967545031349207,1,-0.15570795821394767,-0.5804865916513542,0.26515574468467645,0.3427430048677454,0.4203109735908765,0.6127136641208676,4.25,-0.05336781348006976,0.31958621993218783,0.25714088290315484,0.09038638195660596
-0.010325403486340982,0.17714095666511562,0,0.8392212383877954,-0.5156044142790147,0.3354848844280263,0.6734439581017813,-0.2508139887449408,-0.2960374977006536,4.25,0.5651684725029554,-0.0018290518515237616,-0.052440365551440736,-0.43270617506944864
0.8143446407405471,-0.36031964615686324,0,-0.5336700636961104,-0.09954373888668985,0.6207159406986106,0.46835153092377535,-0.4881970066396087,-0.8718982470194844,4.25,-0.249945191340262,-0.29342437280137185,0.31416206785084994,0.053123513472208755
0.6225251326481643,-0.9067728350626614,0,-0.811468388330833,-0.8830954341544579,-0.2077608757985744,0.1880592579304214,-0.9054367958654139,0.377927539328871,3.300052636,-0.15260414294349148,-0.5644888794291353,-0.34269442628549585,0.7166040286956352
-0.13635443326660995,0.48604432044826823,1,0.27925633518355003,0.011499432255170474,-0.8316693621290331,0.4332690624803419,0.866164321210875,-0.5844914825561487,4.25,0.12099313053667285,-0.06627429785717817,-0.2840887654468041,0.0032112893082704122
-0.8953642107115546,-0.5793507525025211,1,-0.8148760774975228,0.864316525629643,0.09980259056814748,0.19457810150778235,-0.7825803427325804,-0.08890865322778245,3.368995337,-0.1585570401235765,0.5187299292395651,0.05150929515150147,-0.7043108601213706
-0.453436236160494,0.6538410228727808,1,-0.25118424483063484,-0.8830954341544579,-0.7620045060459888,-0.9026836604994949,-0.6624956460222682,-0.6533593651684639,1.958367415,0.22673991358351878,-0.2964752124587612,-0.42719315562525917,0.2218196597414691
0.09946898356696657,-0.17034989084961624,1,-0.14867273208135484,0.27240070298024305,-0.9089531096360389,-0.31150701552961857,-0.9157279593445311,-0.2065389941437038,3.403411429,0.04631259906129742,-0.016944530493555026,0.03518389510856947,-0.04049855673295439
0.285509484205039,0.14164364057556492,0,0.10331392555562616,0.6797324321880965,0.5496326224316418,-0.3699682071760935,-0.3842839688258757,0.7616734760049518,4.232058528,-0.0382228678141394,0.040440602761653476,0.10788620407118657,0.07022582589682572
-0.4752919504863595,0.730403070895304,0,0.9155804435936707,-0.36094169818668903,-0.1986962670757019,0.4285572251487005,0.6203863710605663,0.22840570795900028,4.25,0.39237861430691984,-0.34715470020705574,0.16682823050326978,-0.33047116013722155
-0.7153912385547466,0.7118456482244053,0,-0.5605081874965585,-0.7207212467003064,0.04383920847706223,0.1517738378866185,-0.3540874930738903,-0.6842317364771259,4.25,-0.08507047878322503,-0.5092481399430638,-0.48706738398827015,0.40397015967824873
0.6935735039000565,-0.2673995316965713,1,-0.24588303758265734,-0.8830954341544579,0.31878624821790996,0.2206997306174018,0.3142578525680378,0.44890249536610805,4.165360455,-0.05426632015788096,-0.1854612301400252,-0.12003631703831957,0.21713818782527367
0.9214505409332693,-0.5910211704640878,1,-0.7409016691617206,0.2980868033195644,-0.2034493240486323,0.6957161951353341,0.8797880439386461,0.689012216184606,3.60567043,-0.5154572902386104,-0.5445967772271476,-0.40722080647348086,-0.22085301013454678
0.06717252940519554,0.5357838735263795,1,0.22543502021431816,0.11581589955940522,-0.9013605019450778,0.04960489595995237,0.7679464521955782,-0.648407308993004,4.25,0.011182680723461012,0.03598995799928029,-0.34740617963508774,0.026108959658313956
-0.6499168892064201,-0.14489897136380436,0,0.4694916936078012,-0.5263058714333017,-0.49922019714477106,-0.5670916360788829,-0.6590351473672476,0.4853980250676922,4.25,-0.2662448126534936,0.09417228871797388,-0.07033367453433072,-0.24709623493495048
-0.44608332403333856,-0.624545110318014,0,-0.029755366099719068,0.6713314696597854,-0.6157111701299058,-0.9027314123808027,-0.30009572962195585,0.10274582908792916,2.270879272,0.02686110366510725,0.2785991588194278,-0.06416940516243652,-0.01997571365398936
-0.8953642107115546,0.7930389305641592,0,-0.5099941558489529,0.4802276944416688,0.8863054614374931,-0.6851557455862369,0.4847962460469862,0.21096138766425643,2.590030508,0.34942542609531285,-0.7100586761281137,0.16730059326359292,-0.24491331764206778
0.8543435882484073,-0.6124818080349955,1,0.2524198518486934,-0.4325866244991636,0.4716866622541443,-0.9027314123808027,0.8797880439386461,0.8679654713591377,2.020754309,-0.22786732937232398,-0.5232699056134903,-0.5316130612099917,-0.10919345166780524
-0.7591546106163716,-0.9067728350626614,1,0.08627840491422988,0.5157332948739132,-0.10267625876325798,-0.5293548567710405,0.41429299741004144,-0.8809956050974095,3.528130299,-0.045671892675806,0.688380778519498,0.7988628825119228,0.044496646042881394
0.17012697849412958,-0.9067728350626614,0,-0.6617332489584149,-0.49509006370990427,-0.8769546711577996,0.26992697613409533,-0.5143653586621701,0.27872171719537603,4.055729761,-0.17861965489873544,-0.1542665226097663,-0.25273728169478443,0.3276175563857836
-0.44254276518734964,0.23166337576817986,1,-0.1850505851019736,0.3604507215250716,-0.7722705578503783,-0.7013822759951087,-0.7534574187275637,-0.8150326366807749,2.546227463,0.1297912005530488,-0.10252095090508637,-0.18881321197470877,-0.06670161691864306
0.12487785563572538,0.30998592860986723,0,-0.12505225143996374,-0.7465173235742554,0.61808034087511,-0.8409705310040428,-0.02783525690839019,0.5746761737652669,2.464185935,0.10516525829671738,0.03871037804204928,0.17814152737459168,0.09335367205189656
0.32185339107324024,-0.3877455089382683,0,0.9155804435936707,0.39419727535505006,0.8824668305266644,0.9019604586743235,-0.6330427652924868,0.7837869319172568,4.25,0.8258173568569879,-0.12479720692520103,-0.3039098628154206,0.3609193162329931
0.68306374169005,-0.36989736745927004,1,0.7167052834579235,-0.5074572932079267,-0.9089531096360389,0.9019604586743235,-0.5636251753342908,-0.805146610834458,4.25,0.6464398262020197,-0.25266347985802834,0.2978216117664194,-0.36369732317137765
-0.5795430371104113,-0.3311279555271856,0,0.4831065538174023,0.15605043795753987,0.8125513205631895,0.2739970194303209,0.25107343555346645,-0.8809956050974095,4.25,0.13236975581322216,0.19190290101838636,0.291722273544341,0.07538898930336344
-0.8953642107115546,0.34676654244628385,0,0.7969827854508459,-0.6393069536347462,-0.2442672205374865,-0.7874554020012793,0.011567565855630936,0.887208168962139,4.25,-0.6275883997052951,-0.3104823515785917,0.30765410918109937,-0.5095166366659148
-0.720395404438772,-0.8910113707426248,0,0.4853703099400324,0.46125986461612223,-0.5772319383187668,0.6445756488082792,-0.7777480247932838,0.8434359100815506,4.25,0.31285788244187196,0.6418804967856778,-0.7515109863753157,0.22388184345162462
0.8254174864985789,0.8421720065592987,0,0.8267120662165034,-0.861177388511644,-0.7994336793439258,0.07753742805644863,-0.7116920331414884,0.8379817647751108,4.25,0.06410112735766013,0.6951435008536411,0.7057247843007572,-0.7119457382353938
0.7724911018481274,-0.5638942927756758,0,-0.898823436199742,-0.6533171409627032,0.5360003037704383,-0.6398097309430781,-0.9157279593445311,0.8692612961433307,1.95,0.5750759808802899,-0.43560332355215237,-0.4901714838260108,0.5872167575682882
0.2124554774427182,0.8892326581790249,1,-0.08262961202706466,-0.6160975237947786,-0.06804861152240696,0.1508076968711449,-0.5795558192858627,0.006522783181715896,4.25,-0.012461181483157877,0.18892234895108215,0.005800271827402663,0.05090789936199779
0.21874249368916052,-0.6653767980466372,0,0.5085724881179237,-0.8830954341544579,0.6570238080767491,-0.9027314123808027,0.7574979219671802,0.887208168962139,2.907480734,-0.4591043604967122,-0.14554618004763037,-0.590327730664848,-0.4491180421935107
0.3494347307511983,0.5286209418922153,1,0.17600206047357017,0.49912942964908535,-0.5522502820351785,0.9019604586743235,0.5686915713761342,0.7762874077054233,4.25,0.15874689919236737,0.1847185164995511,0.410361780640307,0.0878478080612369
-0.6424383370222273,-0.5621202813919929,0,-0.6536418292809757,0.9072094963839579,0.3501394152238429,0.6535035546125046,-0.18880116826351112,-0.7832960558085403,4.25,-0.42715725887853756,0.36112761878393834,0.44030659930433486,-0.5929900747574829
0.8545727645252142,-0.8458143514125723,1,-0.3175681152015195,0.5655115774610477,-0.7677404024115733,-0.48172722958878095,0.46635935929808836,0.6200571818723002,2.460298219,0.15298120834175882,-0.722809908561743,-0.524453263124027,-0.17958844577894303
-0.14940542273343796,0.7343522610153893,1,-0.3637485662992025,0.7290232283590864,-0.8243299269589769,-0.1640992786565246,-0.20444689323203896,0.4232768011935585,3.455029738,0.05969087734204414,-0.10971620999226021,0.3108342759918511,-0.26518115411443377
-0.22158209304008644,0.7021512928869762,1,-0.4784540307759989,-0.8830954341544579,-0.7372662434956828,-0.21155881258594114,0.5668305261317504,-0.7117888791865784,3.140892258,0.10122116662792767,-0.15558415310869894,-0.49978348178342774,0.4225205700310811
0.053454105198550796,-0.20362106144272854,0,-0.31219448861409493,-0.747859624527531,0.6101052973321663,0.7248660066519118,-0.6550823298215596,0.473281663236445,4.25,-0.22629917226043475,-0.010884381639000186,-0.09637011462958492,0.23347765303450158
-0.8953642107115546,0.3910175052849336,1,0.03687247016704751,0.1293088717453435,0.3043661778034685,-0.29320632431847543,-0.714016572943829,-0.02325827561038057,4.24899557,-0.010811241446222643,-0.3501030799938457,-0.009094392906400428,0.004767937515764751
-0.6608469342434443,0.10182240804098411,0,0.7280547704564456,0.9072094963839579,-0.672313218067834,-0.9027314123808027,-0.8633652413057598,0.7007494526926307,3.536123854,-0.6572379112247283,-0.06728902619116939,0.07135199670656533,0.66049820164573
0.4972983557216573,0.6906194229260676,0,0.4986815732278567,0.33151098466280354,-0.2358728499980547,-0.574299151411101,-0.5352049462388048,0.6320053581825951,4.15804068,-0.28639240432911095,0.34344390345057324,0.43647517575424644,0.16531841937396274
-0.8299547107193445,-0.37975743317020283,1,0.6881727121773691,-0.23830751992144047,0.5199177838956162,-0.5725299720618466,-0.726435056286951,0.8744536985009215,4.25,-0.39399950367663433,0.3151814705902965,-0.3320802919689004,-0.1639967323166001
0.22408049122148258,0.0353720259137237,1,0.7864665655298795,-0.6916299380080442,-0.4335357626834058,0.9011132929833198,0.5799223004053535,-0.8272271821929389,4.25,0.7086954766859116,0.007926180942246218,-0.029260701325065273,-0.54394382196283
-0.5006902647174927,-0.040841861181456704,0,-0.1637701574791856,-0.67833494744483,0.834226083113741,0.8505244429300803,-0.5388790529138666,0.4189614373007422,4.25,-0.13929052195855587,0.020449122286498644,-0.01711116486262049,0.11109102116667491
-0.2091102139478333,-0.30244943972725347,0,-0.3063182260120352,-0.260942070673958,0.8209400488806472,-0.40175256303421913,0.01431566692219562,-0.23492488430702735,3.495464608,0.12306413240443034,0.06324526704976828,0.07105289963665026,0.07993131218075393
-0.4128907824761556,0.7672291543448592,0,-0.8925822137086429,0.4370877937910488,0.0994805545015132,-0.9027314123808027,0.49492278662822276,0.5479993601566442,1.95,0.8057620024471867,-0.3167818458759681,0.42044108567450605,-0.39013679056704115
-0.27721722491087514,-0.6766094341748871,1,0.8817800100184627,-0.8830954341544579,0.25720235848636985,0.032914521191635196,0.3364703263787354,0.20762214221931996,4.25,0.029023366826112985,0.18756778969047963,-0.14047910016919202,-0.7786959007759766
0.4588365825128845,-0.7091829645930439,0,-0.8759140333592698,0.7122128434670644,0.2995763231484237,0.5958057139902299,-0.6097358780294533,-0.002340938645915152,3.878461254,-0.5218745860396817,-0.3253990878502282,0.0016601538088405333,-0.6238372243315106
-0.3958189511312529,0.14130953344004468,0,0.49685785726241155,0.8899207755370513,-0.48780137251412065,-0.46600387631269824,-0.8651050336591238,-0.8809956050974095,4.25,-0.2315376874607051,-0.0559329913110852,-0.12449307791904478,0.4421641296666428
0.14964430423318967,0.3016664072208247,0,-0.24110205409194033,0.7850643329256748,-0.27466993030478937,-0.12366212380753769,0.8064588636415303,0.21666274609314595,4.25,0.029815192063369172,0.04514265961908638,0.06535987219251711,-0.1892806232626991
-0.03337850338550635,-0.6194165707624945,0,0.9155804435936707,0.8332035707875608,-0.7321973847965342,-0.6584582596408182,0.22616476183109746,-0.14992938940231185,4.25,-0.6028715054498567,0.020675198104234658,0.09286874824009468,0.7628648949455054
0.3466687363039825,-0.22919737060022477,0,-0.15675383329120654,-0.8830954341544579,0.8414219480832122,-0.3479184330609126,0.39552599706472163,-0.3223502380837196,3.745864419,0.05453754805496809,-0.07945556283017546,0.07388182698114497,0.13842859446567354
0.8999825599279019,0.8768910659442363,0,0.6502786634074956,0.9072094963839579,0.4404587952610003,0.5187022250939937,-0.24641216112437384,0.887208168962139,4.25,0.3373009896406161,0.7891866663064003,0.7779849169956442,0.5899389787391474
0.48623542618802545,-0.515944496302877,0,-0.43513939886983677,-0.2537761725329216,-0.9089531096360389,-0.1452800529394954,-0.5356044404980419,0.39957287772967304,3.613166042,0.06321707490387009,-0.25087049204919554,-0.2061574271365272,0.1104280111634635
-0.5622866152778445,0.3232897951630657,0,-0.4017326790694094,0.746220919150114,0.09247269055661493,-0.10713783956828271,0.04317309176536207,0.08461067257241987,4.215372221,0.04304077131947479,-0.1817815246761079,0.027353767004546843,-0.29978132902781246
-0.8953642107115546,0.466143355280494,0,0.20085016128133534,-0.6107838325148771,-0.3190456394071835,0.5803631394307042,-0.8634828716853039,0.7299897960870431,4.25,0.11656603015639905,-0.41736807737915527,0.3402798928685379,-0.12267603126864518
-0.46642713680164266,-0.1149536990055718,0,0.9155804435936707,-0.09437158216419562,0.6228441172434471,0.5269770825926047,0.5825959363872846,-0.5292660591209537,4.25,0.48248991104383543,0.05361752469192669,0.060841091254055284,-0.08640477506053078
0.20772532193115573,0.8589064907518413,0,0.042399903108654144,-0.8830954341544579,-0.31759683784936354,-0.6296077303846979,0.2912724264838143,0.2416642781320091,3.337491896,-0.026695306764770832,0.17841662730018548,0.2075670170704409,-0.03744316084384388
-0.8935040029746544,0.45919327018882017,0,0.8936048082007865,-0.8830954341544579,0.2814886144022113,-0.17140996042513723,0.5058106910064718,0.7146850805019658,4.25,-0.15317276480940917,-0.41029102505273285,0.32817857927085786,-0.7891383260605846
0.007773556104264355,-0.0954607166576955,1,0.5885660076283424,0.8933500404698805,-0.6727591334049324,0.6994848183536798,0.12056105808190941,-0.7324205403123925,4.25,0.4116929869350616,-0.0007420692366918788,0.06991738967303754,0.5257954667339757
0.2113003643230044,0.1262372272719481,0,0.6081102870137177,0.6295545145059271,0.1111584090095103,-0.08812286474215361,0.13788020534174034,-0.5116205564467579,4.25,-0.05358842057082206,0.026673972113688542,-0.06458556046116992,0.38283857650698105
-0.32062375392747605,0.3715507400991033,0,-0.12350143719129736,0.07125992294153059,-0.4171572189211121,0.3236894180684079,0.18287203150645748,-0.8127959647494831,4.25,-0.03997610833506307,-0.11912799306510652,-0.30199494225223517,-0.00880070289742013
0.5638976819490248,0.17171674025432934,0,-0.22395757157118704,0.06257499520803794,-0.6744583757033396,-0.3909687326516837,0.5509197837419946,0.887208168962139,3.424481392,0.08756040792493575,0.0968306717812591,0.15234849470119077,-0.014014143967870844
-0.7817459383879352,0.7418428325534402,0,-0.6195810393835344,0.5065701001155644,0.23184046813097153,-0.8858919264823562,-0.5680897905577819,0.16513255212072384,1.95,0.5488818405914199,-0.579932621270853,0.12250240021201636,-0.3138612291502224
-0.84547270877825,-0.29651383941240805,0,0.9155804435936707,-0.302865620114418,0.27050038012597033,-0.6743063634382,0.34539731389477957,-0.014302690738028196,4.25,-0.6173817193547821,0.25069435899824766,0.0042409457446610285,-0.27729783881363096
0.477356469750955,-0.40994495310084883,1,0.9155804435936707,0.5326468415068006,0.8863054614374931,-0.19862890828124716,0.08740728901360208,-0.3107554922227922,4.25,-0.1818607439546708,-0.195689875604442,0.12739264568510375,0.4876810314255642
0.006001283983524692,-0.5811710792142516,0,0.5089168425801116,-0.017854006730222055,0.33126632661751454,-0.2955510210779335,-0.027939259479868184,-0.09287681249359053,4.25,-0.15041089246830994,-0.003487772689376248,0.0539773173508797,-0.009086204732548672
0.39676466303056385,-0.9067728350626614,1,-0.4074982285391908,0.28618512590732476,0.025298710918751546,0.7934524219146898,0.06377819404067789,0.5477312987068187,4.25,-0.3233304563603667,-0.3597754183489059,-0.4966678625809354,-0.11661993184150013
-0.116880516451855,-0.9067728350626614,0,-0.5113189852902015,0.9072094963839579,0.8169868071481271,0.09041042095045568,-0.47433783290414233,0.8241854263844238,4.209308915,-0.04622856470004697,0.1059840772666366,-0.7473489556999324,-0.46387343913668005
-0.4985574479953963,0.7246451702064409,1,0.9155804435936707,-0.04508035252937374,0.6487601532397599,0.25417604571240826,-0.9157279593445311,-0.7690043513027515,4.25,0.2327186166842519,-0.36127724676031275,-0.557255289039276,-0.04127468916620307
0.6615122496846426,0.34325354222557664,1,-0.8744508335929219,-0.15028659249972295,0.09119379393777023,0.3777590534731741,0.5008641671625454,-0.3869159247991226,2.941562332,-0.33033171920689025,0.22706642292986368,-0.13281026173078367,0.13141823608922248
0.62163512513309,0.3077121494650891,0,0.7050745653649748,0.8187327678243113,0.016600432312270794,0.06229674226249509,0.8152941724680423,-0.6037865457581717,4.25,0.04392384847438258,0.19128468053770278,-0.1857924558133484,0.5772676504237891
0.4095140284488561,0.21639565970901822,1,-0.28714547955843844,0.81243227293322,0.8755257215247678,0.5403802411265965,-0.05666714393570579,-0.12028333391543193,4.25,-0.15516774348220116,0.08861705834628787,-0.02602879139463002,-0.2332862546201616
-0.446411856844285,0.6831831761336967,1,-0.1582424521430444,0.9072094963839579,0.2275877238863718,0.5674054157590835,0.6585459047186656,0.06616095065797417,4.25,-0.08978762434896098,-0.3049810702226198,0.045200048406539586,-0.14355905531525384
0.19790663590803914,-0.05100128509489743,0,0.6815212940093617,0.11308909259185174,0.420372391854852,-0.29973100556501775,0.09251550525933222,0.4406179462006797,4.25,-0.2042730627673981,-0.01009349276011797,-0.022472081492109042,0.07707262472154332
-0.266479079789534,0.7253528594643917,1,-0.8255413765078223,-0.29771026376075327,-0.8304566984315419,-0.8352221063968902,0.8435885426536175,0.7436015775517494,1.95,0.6895104074046516,-0.19329136251277826,0.539373530579394,0.2457721409455591
-0.8121629219835356,-0.29142688913106024,1,-0.2897643741209067,-0.5042447999584301,0.42940096284743107,0.9019604586743235,-0.001284894584772715,0.0890167721018453,4.25,-0.2613560077895713,0.23668611382125374,-0.025941880974129326,0.1461121788636763
0.8604503459514662,0.8373785939719864,1,0.9155804435936707,-0.8830954341544579,-0.47540800555760326,0.28523946250748955,-0.6092089049657393,-0.015710268488390106,4.25,0.2611596736130275,0.720522700875548,-0.013155442537730511,-0.8085449093386838
-0.7205311188869001,0.38357688067422074,0,0.41133897826131943,0.4627743567569061,-0.7728940759511396,0.41839952673480973,0.7230568217968606,0.1550057134281834,4.25,0.17210403383211623,-0.27637907901134323,0.05945660804346476,0.19035713107392507
0.9214505409332693,-0.494931540404473,0,0.5249178474028932,-0.5179921438325784,0.6914157705219115,0.5143697088335847,0.583187408178815,0.76862876412201,4.25,0.2700018403301782,-0.45605493563063787,-0.38041861822609274,-0.2719033211122069
-0.09423732401614035,0.1157896135675501,0,0.5301342759176227,0.22399595592826113,0.37531765596983735,0.22567021972527507,-0.22238738910255423,0.2978697146976538,4.25,0.11963551853022952,-0.0109117033314689,0.03449021915831773,0.11874793390450446
-0.6226650019681519,0.05399399653106445,0,-0.8865921735357928,0.8402930029923589,-0.19041117259306,-0.05967365765075913,0.6665758789562313,0.5703313751438343,3.059193605,0.05290619783941733,-0.03362017195628363,0.030794470291073406,-0.7449971999299139
0.10000928148982163,-0.732285532778599,1,-0.596639350675951,0.9071443442514082,-0.1428345706414795,0.9019604586743235,-0.9157279593445311,0.43711144311129624,4.25,-0.5381451023988313,-0.07323534997857892,-0.3200903860023778,-0.5412380125235216
0.7705784327349603,0.1698317412263184,0,-0.011081230726592207,-0.8830954341544579,-0.6101730344851141,0.45604314375281674,0.582136852036788,0.837513299446213,4.25,-0.00505351929720542,0.13086867698282575,0.14223634194514936,0.009785784259465665
0.4855321110727141,-0.38029540734583384,1,-0.2613447733915146,-0.35176700139265143,-0.9089531096360389,0.6934408280271933,0.358430447095025,0.6283560765972326,4.25,-0.18122713606119106,-0.18464563195988046,-0.23896093010777453,0.09193246726557508
